image,gt_count,pred_count,matched_iou50,rough_recall_iou50,avg_norm_area,small_ratio_area_lt_0.001,top_classes
0000194_00000_d_0000119.jpg,54,29,20,0.37037037037037035,0.0008230131916111111,0.7222222222222222,motor:15;car:13;people:11
0000194_00200_d_0000120.jpg,76,53,36,0.47368421052631576,0.0007641672220263158,0.8552631578947368,people:23;motor:20;car:18
0000194_00399_d_0000121.jpg,143,110,71,0.4965034965034965,0.0006495247207692307,0.8601398601398601,people:55;motor:37;car:15
0000194_00625_d_0000122.jpg,83,81,47,0.5662650602409639,0.0009931635002891565,0.7108433734939759,people:29;motor:25;car:14
0000194_00800_d_0000123.jpg,54,44,23,0.42592592592592593,0.0011825908243333334,0.7037037037037037,people:19;motor:15;van:9
0000194_00998_d_0000124.jpg,42,25,18,0.42857142857142855,0.0011515696749761907,0.7857142857142857,motor:19;people:13;car:4
0000194_01192_d_0000125.jpg,23,25,13,0.5652173913043478,0.0018631787741739132,0.7391304347826086,people:7;motor:7;car:5
0000196_04512_d_0000144.jpg,69,33,19,0.2753623188405797,0.0003080471872608696,0.9710144927536232,people:24;motor:21;pedestrian:11
0000199_01269_d_0000166.jpg,16,16,10,0.625,0.009406964614687503,0.375,car:8;truck:2;people:1
0000213_02500_d_0000240.jpg,94,54,32,0.3404255319148936,0.0005189892915,0.9042553191489362,car:47;pedestrian:12;van:11
0000213_02965_d_0000241.jpg,94,80,47,0.5,0.0015806528932765958,0.6595744680851063,car:61;pedestrian:13;motor:11
0000213_03478_d_0000242.jpg,115,90,63,0.5478260869565217,0.0017703060813130432,0.6173913043478261,car:44;pedestrian:24;motor:20
0000213_03920_d_0000243.jpg,164,112,74,0.45121951219512196,0.0018265173048597563,0.5975609756097561,pedestrian:58;car:46;people:23
0000213_04405_d_0000244.jpg,106,66,44,0.41509433962264153,0.002222976784603774,0.6037735849056604,car:44;pedestrian:29;people:14
0000213_04998_d_0000245.jpg,137,88,59,0.4306569343065693,0.0018221727178394159,0.6861313868613139,car:50;pedestrian:44;people:22
0000213_05340_d_0000246.jpg,138,98,66,0.4782608695652174,0.00159302644115942,0.6884057971014492,pedestrian:61;car:34;people:19
0000213_05745_d_0000247.jpg,101,73,59,0.5841584158415841,0.002077296553970297,0.5544554455445545,car:37;pedestrian:34;motor:15
0000215_00000_d_0000256.jpg,157,104,46,0.2929936305732484,0.0007294788578662419,0.8407643312101911,pedestrian:63;car:36;van:27
0000215_00447_d_0000257.jpg,53,76,39,0.7358490566037735,0.0021125022021698113,0.32075471698113206,car:38;pedestrian:7;van:7
0000215_00909_d_0000258.jpg,93,77,53,0.5698924731182796,0.001786925477333333,0.5806451612903226,car:40;awning-tricycle:18;pedestrian:11
0000215_01395_d_0000259.jpg,56,69,39,0.6964285714285714,0.002642851409232143,0.4107142857142857,car:32;pedestrian:6;van:5
0000215_01869_d_0000260.jpg,78,63,43,0.5512820512820513,0.0016930612860256412,0.6410256410256411,car:34;pedestrian:19;people:7
0000215_02319_d_0000261.jpg,107,94,50,0.4672897196261682,0.0014225200874766358,0.6822429906542056,car:39;pedestrian:29;awning-tricycle:17
0000215_02667_d_0000262.jpg,83,103,52,0.6265060240963856,0.0015648171383975903,0.5783132530120482,car:38;pedestrian:22;van:6
0000215_02932_d_0000263.jpg,48,39,30,0.625,0.0030045089159375002,0.375,car:29;pedestrian:7;van:5
0000215_03226_d_0000264.jpg,23,25,15,0.6521739130434783,0.0022136612592608697,0.5217391304347826,car:11;pedestrian:7;van:2
0000216_00520_d_0000001.jpg,109,71,54,0.4954128440366973,0.0005882263721834861,0.7431192660550459,car:50;people:18;bicycle:12
0000220_01242_d_0000004.jpg,37,20,14,0.3783783783783784,0.0010704062640540545,0.7837837837837838,car:16;truck:6;people:4
0000223_01802_d_0000005.jpg,64,46,34,0.53125,0.000631887229046875,0.796875,car:38;van:8;people:6
0000237_00001_d_0000001.jpg,15,7,5,0.3333333333333333,0.0014165387551333332,0.6,car:5;truck:4;tricycle:3
0000242_00001_d_0000001.jpg,42,35,23,0.5476190476190477,0.002763172285595238,0.5476190476190477,car:29;motor:6;bicycle:2
0000242_00500_d_0000002.jpg,53,33,24,0.4528301886792453,0.001363050140509434,0.6037735849056604,car:24;van:7;motor:7
0000242_00627_d_0000003.jpg,45,26,21,0.4666666666666667,0.0013969481035777775,0.7555555555555555,car:24;pedestrian:8;van:3
0000242_00843_d_0000004.jpg,2,3,2,1.0,0.08199078125,0.0,car:2
0000242_00963_d_0000005.jpg,13,9,5,0.38461538461538464,0.009599663574307693,0.15384615384615385,bicycle:4;car:4;tricycle:2
0000242_01139_d_0000006.jpg,72,54,36,0.5,0.0007301854225555555,0.8333333333333334,car:43;pedestrian:9;motor:6
0000242_01475_d_0000007.jpg,65,69,50,0.7692307692307693,0.0027593460042923076,0.5076923076923077,car:40;pedestrian:9;motor:5
0000242_01912_d_0000008.jpg,50,26,19,0.38,0.0003414728642000001,0.92,car:29;pedestrian:9;people:5
